Player_ID,Summoner_ID,Summoner_Name,Rank,LeaguePoints,Wins,Losses,Win_rate (%)
dEQWT8wzW_QVhH7TtSbjC4tWzI09A_8jnrLFBaMi1NxxJoFRj67I8F9unEshUtmHEYL9ErfR938dNw,8zgMqrUXD-KIWCFRDdkpSTTLoT2U2718yXZo4LDCR_biHSc,군인 백기사,GrandMaster,283,34,20,62.96296296
tQui61c7_SwUXYkY70LmC4jREhtF8n3ehUrqY9u7oF0tTv9AA4FEY3XZFGANGWjJQSkQC_mkskeIDQ,g3XMwz2dwJ0izw2brPR8X2OUPeh-345QCEq1MWfYwOmttw,귤먹는소리,GrandMaster,282,56,47,54.36893204
5BdsHY9__mIS1zOnTYTBISHCD8rg3x3Sfx38V4SyMuN-ZVrSS9TdjkfzGT8KpCqCbSj8fH2-Rs1tuw,l47OkRAB-48LBAQweCgJQ3varzc4csrJtv_E29MRgUPB5Wk,참예우,GrandMaster,282,65,52,55.55555556
QcMZ5Ge-hcVZmiQ7SXtXhYRwy22CI1vSOzCY8s-pbxO4Eu6LQHwt2lrMAx2lc699QNTphyXM6vTPGw,ZyMx_v1lILGlrzL2kpq_c02ZTLhu45Qsern0j3cpFEJ7Dtvu-3fGDC_GUw,정말 아쉬워요,GrandMaster,282,36,24,60
KLvFthfMdbZSrSlBEovhA5oas06xJWXhCLIrZOOu4uOeIj7OIImedwzBYz91ofC7gB4byTB8KqaQew,NoCqYhwQR1kpkfJIoqQ9wmMgn6bz8NVNL0EDUWU6CLXguHP01vK42-orZw,이지원1,GrandMaster,282,49,38,56.32183908
HL6MYkXh2MgaJ7pBpse73Nt1wdp2Knc7ga_ViL9xsRC6CU9juu6kwf0zqaSVFmyepzjfszD0NNPbLw,xWYUqcP_smdB3Wt-4dcktw4QJQEtstXb7AEx7vG3D8YASQ,가죽부츠,GrandMaster,281,18,12,60
XoDngthLzDZGkJDKWQ0ZwU_oHB0QKb1YUkJvOKaon4vwQsIx7FQkYqHXnc4K2wZ7AR_Lp4ntXYeMYg,ca7ysjFwN_1Vz0n3LsNrY6GJDyid-AIpeVASq5A5sAhvGfvxX2ZWb1szgQ,봉달표면쵸리네,GrandMaster,281,38,31,55.07246377
g46o6Xyxu2c07VykEee553UqicR4mvp1H8Sv-nKv75LmP8br9E4sLuPw_mYfMTjosbF4iWs4gU_WMA,zpwA17bIMJ-FPP9_UkgK7zpaWnWvc5lXnuW6rhfrlhNZMH3Fss54r_uy-w,가을잎계절,GrandMaster,281,57,51,52.77777778
s--ykodfjOjAOoLW7B9RNzXEw0rM-sK5ARWlD_lIQQR8DTTxF82r4R5rS8r_rMqXB_JJSssluVSUdQ,MMK-qUlJIF4P32SPB2tJfBOAKGcdzqz9wO1oiPdDxQRsGw,이세사범,GrandMaster,281,27,16,62.79069767
N3H47cHLCZ0bCeVSHX89neZl0IBZCCQxLvXP8g9r1fMCharGiUExnKyV2vRgN5vbT8RhDvpCT0c4IA,khYrmeiW7o0FhEQjEE9KioFBjRVZlw83fPz9k6vB8rka4o4,플라뷰,GrandMaster,280,65,48,57.52212389
FHRewRrbreRfwvXAnN8Jyb1s-n6gmwKVLD8qWiQs0tkUPSLqdApNEzjq3h387b1igl9y1oune0kZXQ,4E7NYBeqeB0okta269TsW-NniOSiZ6xlsqxspignBCqwg9z07ZIDZtMcBA,엉망진창 메시,GrandMaster,280,38,32,54.28571429
uQ29vyHwIByFBYBmBpRWa5ecwe7vdjaUZFwEdFbqWChWPaF0AUeU95i2Vq1Npzcl6V3e8fXdPVWbaA,rgf6CT4b0NCPvIFMJr5JHBbWw87jyZdYA5O9SvOUQPP-pKxNA3nqJ2pm5g,제로콜라주세용,GrandMaster,280,53,38,58.24175824
wGNWx_mbBf4dD_GTDN70HoU93QVGm2SGJPB75qPxg3jhfGLg9lftZl5L2JX0H0lUc7-Ib-ZOgBZnfg,A7tS1UsCNTU2me27uiiz_HeWKAmqirhPkGdNypwlT8lb8u4,메던롤유저,GrandMaster,280,101,98,50.75376884
t57m5sOAzIHwMMVsF0NTy0aiRi01ishaqf9LRfb0VibamNwviFn9gMDRugPFGg2qLM8FCzy9Q8uL3A,98QPurzSuJFMYh5jVJbVLf_SyUEae3WqzFxW84W_BmH_ghs,BALRAJO,GrandMaster,280,39,34,53.42465753
BgT3nPQNR52EFYDhdg_PNUNlVzDlTpSTKZmAja2jLlywulLog2e4_jnkziFhNbm51tL43F1p-aXNjQ,odaq0qdZPjBqFqVcECBIr5NDCp_UTWIHjE95VBTUU-clLrs,엉망진창 김대규,GrandMaster,278,63,50,55.75221239
uWrfIU7t6T1U-r5i0kDE6emFU5btJEQj2YLoAKXMs0Ii3OjP-Ki7SeaU13T0pVdj5FGVGT9JU-NHDA,C9KQCdmf1JDONRM9gez1XEDUcxVULL_tehyWxmPQCjFJMHw,레이저단 워윅,GrandMaster,277,48,27,64
L2mQcIPXMuazy6Rm0nFYL0s2QdFT6Zml0FGMIiNjkwiKISJT1qFo-XU0X9C8fiexb0_PV1gRpMKiNQ,CCg7IEnzjFWktLVZKWHcfjlLTfH1FT5uQ4TV53OoH5Rv9Cc,박사링,GrandMaster,277,64,57,52.89256198
plOHTp3pLmQJCAnw4-eRhnsM266Xgr1tzuG8SZGUNx5Y2D_qFDMjaPf1NBdnOVwFzTGSOF7VlWn-Fw,MmZcxe_af1B8oBaoCTZe--MRcdFEwbwJXvR8mv-qLDtXsQ,2leo,GrandMaster,275,93,89,51.0989011
N7H_4LZva9f4qpPv7zC9Df3xmPud9PNQvz4TPfmS1r2PMpEpLrAMY7rAoidASkseZ2mnIxyOMGK13Q,K2UuGkknREBxwu-_AbAn3h15VgTffneCvv1V6QdCCGtOCg,선 해,GrandMaster,275,87,76,53.37423313
jUu68k3U1zbcg8mzoe4P8kmDV2foarxyAEg_5xtFoumYbYAi-Kv1cv-VrSW6UWNKxg9MlIE1azCGTA,BqihoY5tgDiZZYEHOZetzX29lLrzWxkGliPinQ66IsbACysQ8NMpCqblGQ,너네패고올라감,GrandMaster,275,26,17,60.46511628
u4wCu-VF4rw0tUr5r8Ek3D6RkUL4IlUHFfVav0CHGl7rVLCU0Vl6bHtz_FpGi9xfmV7mt6g0FXTnag,WnF8fzzDPsK1Y9OfWva3Fj5bIhUxM-uq5Z14Rubklcf5csjhyVU07mVjxg,류용구,GrandMaster,274,45,42,51.72413793
O3MsGYBEtRuZJcVg29c5ZLEwhWXAQXfjgbNXrDrdw7RttOSI-C_BS517NJxESvBpyJvgi5-ULPqSYA,kFhSub0buf8tBj9y-YayvflFWojS1CpegIitbLsMQKHq2Wg,쓰레기챔프전문가,GrandMaster,273,43,40,51.80722892
7mB4z8h_gJDuJzWvx8HGh8ZVjAx5Y243ypbsIICx11nBrfQCUt5b_fWgNJQLPdVWMew43S6QxsAvhQ,7iX74JdF4sGJhh0vfoKyEYc8AF24CINNOGwk7YwAUKPF5w,소리잔,GrandMaster,273,57,44,56.43564356
5RpsX4eV3w4yaGX5bx9JCQuMgdxk9zZU8SZ7DUFv8fQeOSuJ8dbrry2T_RmTPPbztOZQh2gePVEnYg,E_DPIINwYMxmoHo0Pi4CijlgPoMWjwxhYspyaZdFMOEf3Ic,라이칸씨,GrandMaster,273,24,16,60
_VgMSvWuyrzzHCBfmaZAKIogkF8xqWBwGrQivkFtWf3jA7VN7W_wiuQUMWudCOIdbfCbhWH05Yr8gg,8Rpkio8uxDFPygC0xmZaxBw5bx00BiAGF5FBlVULj_cvkeT_EFkR0jjHoA,noweekman,GrandMaster,273,53,43,55.20833333
rFFulXb0rNurwYPlolUxBsTXDXlSLHXp6MqE368V7BU2KLYNJqkExWx_tBDqkIJLV-UVrUyITb588Q,Gmuhx77awv2ZzNrMpOjPORDO_S7a-K7paT0gtz3GsLTVy74,weto,GrandMaster,272,44,38,53.65853659
4PmTJ3S1guvKeoU8GeRXAN7zqAJrK_qmBcK380c8LVFAQoxmf66A0cs02kZLEiro3m2ZpAINbep2FA,rykKyTc4WMVzHi8G_4oC3RMuNJ3nAlGtNsc73lpocSNCoIM,밑힌남자,GrandMaster,272,70,59,54.26356589
G7OIy05rDGopptWafGn9hN44VQkpkMDnMsCbrY4EU3DT3l0gCGI9lIwxS3l_l0gNNx6F_THr7wGOXA,g8cXyREfzDLYDDIOKmNkvhlUM21HQbu5m7zvb6b0Yj3yDg,쿵쿵광광,GrandMaster,271,48,37,56.47058824
FcNKGIUK7sv0n1WeGkap4MA0yjo15YOHEiGsYIoly6LbV33qIV1_-AcvTw38rYcm_EFcYo9YIFis_g,BQUYN4fMgq_9LK--tGcnqspKtgBVnIHX_YHBdo2NE-WMNtw,Mig 서카,GrandMaster,270,63,46,57.79816514
SU0mjd_10p95bsEAL3Rqk4eQ2EL-p4sPBWWtyAnhry37xXwfijwS3GHqx3YtC2PIGRmGg1ukQ2WanA,de6oQEHiLRaA6uVbQ7shxl6yFuuCW3aMvCI0834qbuUUgq5vM20Kbm3lNA,쏭 우,GrandMaster,270,61,59,50.83333333
bUr_geee8m-Pz1D2IhEd3JAkbLMCJXkOoqfl0qzwlUqGvQjF7-YUdG6BjwJdtVl5Ap96xR-QKjj5qQ,7afwBae_slvLk5RDRza4jSTWq3mD80UsQrjGv6NAZ6HwRwM,깨비깨비주깨비,GrandMaster,270,60,36,62.5
bu9NIHANVRCNqA4gpAiOJeidf5UrPyHnl8hA1ODz81FurPwTc34xuXgQYJo8gMOZVwyOU5z4bcqtRQ,KvWx417FyLEUrCcbTFJ2gDRDBdPdZjvEx7K3XoYUpPEB1Q,광명 활기찬한의,GrandMaster,269,47,35,57.31707317
2z69MQuTnViGQPj8rzXpwkO_pGD710qy-6ePVYAo2v2krYzU2N__p1la_CYon2gsJ_-GyDd4p93Vzw,tlED1YQ0tJ55Gm-j1jh9ExLJq8Uu4Irt4UV_LEB8T6UWFg,돈더미,GrandMaster,269,69,66,51.11111111
vrYLVkejuCaFAy8ddD4s9x-STsclPxRZ6W1xM5NuEeRRsaOg3Hbch8bNXjSL8aMWhr6CtPukmHMjTg,7Ynasv3lgg04upptjq4OziSa4FUeX7y4UKNeuVnvGjcdLug,해병짜장한끼,GrandMaster,268,50,42,54.34782609
x7N7_-Rrmnd8zJWfKj5du5YTdTm77Kq6Tnt4Ck8MitKZnwGgPvVifD5feCYN3oVSFCKbS0eK6cxxLA,v3Hx6vklIz_Iwp4ST1-SbVIFcppmRnnn530YWz7jPRFig2Q,내 꿈은 Hubblet,GrandMaster,267,72,59,54.96183206
0pcA15vjzlIwtDuGgBuCtcEhKXrGUWgyzlYm9J715Q3ogom9w1d_rt3XSezUba8mv-oES3dq_IKqzw,z1VBX7_quwWdCaECNc2-PLUPWRG56ZZ8zZ2mWQ7OfLaVew,행당동둘둘치킨,GrandMaster,267,60,57,51.28205128
zH4IsxBnYML64of0PSHRNqkLmy7KX13KbUglFGLHagYaXMMiSSL18qFPCAvx9z4ocrCpPBHluVFcfw,D5J76ABuZ5tfegpFwyg_mSWUVo-yyI4A9I6nVDyecbp1mTc,뱁새 친구 황세,GrandMaster,267,24,9,72.72727273
ge0sOWzQgL3nANb5oBHQoXC8PX9TA3w9br-15rzTGF34PU1jx_LQv6MDQ0YEq8HNeIAyKiCXtn13TQ,HjYvbL0LvvxLjDIKMidepCxCp8qi2Reav7yA-Ib7bL5GvDI,acme,GrandMaster,266,76,68,52.77777778
nzhrYb85ftbCAJQqfJWa1yLyQ79yLOFIwPwKQ6gf1KAyfV41lSKFVzy2CeAmQSNCSJzsVyh-EbNpFw,_CpPRHv-3uQUqwzcAR1fovA3YsM4OKkW8SNZ5vC4A_MgfOY,특급카드,GrandMaster,266,37,27,57.8125
7c3OTZw2l8QVqAfc2GCCGP5t2FNMaFPYWHwV4rYjvwsslukZ0_bLc4Fj6Ug-UvDxv8uC8xCkro0nSQ,uJ7PHP5IPXg4QSPRpq8J-ly7ZR38uno0abfDYcSGy-44rVM,록 찬,GrandMaster,266,103,102,50.24390244
0I-13rsI0nNAurcfDbpHXeLrYkw7QKk7zz7o4-J0P-lUedxZA7A5o5zC3ucru-73i2Y3d31tvc2Vvg,mZpIP-rT25TNBVJe3G-UdisaujA-txi2rJclfAPo3ytVMcU,화산지옥치즈스틱,GrandMaster,266,74,66,52.85714286
Tt5wKV48dD50uZtJdPqcBdZ5hcWfyV_0UuYRBen6UhjkzMQzXrzFK5nF0Mk3Yw30a1nE4vT9WBG_fA,cRqKIu5IIuSNywS3X1NfNhEfuhofPlv6634xLgmoQXrx_VRug-Z1tdgV0g,뽀뇨뽀뇨유튜브,GrandMaster,265,32,20,61.53846154
ONWMhaOImvS6Lv6hbKZpnUlO_qQcb6BujpxyHcFPrzd_Ik7T_HO5YbfSgSV3qfdGnUfPSAfRrt2Mew,V-1LU_xTvFWe02JDROv-uEq9f7VkMtJyzYFZTKSn0yqP3IA,까리몬,GrandMaster,264,36,30,54.54545455
t2SG-E7Ik4DV52-s-zsFXHONuu0dlyETJmG48Njja-9ix5rIm21RBooayPJR1OiIMxFWpx5_4uX69w,jpXVRC4X9zP3sZfG5_jEAP9qFaroLOS-n37jDcuR64p_MBo,통수 후리고 싶다,GrandMaster,264,48,31,60.75949367
GUn9_81zM09Qgj6j-m40kd_yzW5aSMqskRgKyEwYUgdfXz5IV1QrxncYMiEpJ94O2wMkYvVtX1ssPQ,RQgRfSIIrMftRwfKCv9glI9VfZqYT0NjAJqH6tNGfF2l0DbUNAh-jzKidw,이더클,GrandMaster,263,71,59,54.61538462
xvLWPez9rPnjmVrrEALpQGUU0ZK39IbIGOXkFNvEsXxpP8WvOb0-udVDUviXi_yv0-FQmoKzP5myUQ,ww3S-ChyrJQqv_MVWgZkaYFRzvbYfnIPxPgw0iCOt0ZMsAM,이삭의 축복,GrandMaster,262,56,41,57.73195876
ZcvyATOeV7j1Omt4imgUd-HqgWuhn-XNZFazcV2GxsS6U9llODG8bf1ftQsY67MXxrkYvly9CtveRA,Z5iETQKRdO3uvRbE7caLsG-_OXEMnrvLRcb15EfAzFqRug,몰래하는놈,GrandMaster,260,47,36,56.62650602
R5Ans-LH9GlUlvA1seLaXgeV3dtb6AiIIieGrgxB3CJb64sdxkapB16axntmqq3n9os4EOzn7Q-BNg,W5-pGwfYwMySOWbUrJlH4wE3z_P28fZzXZhMYf0jFs_sg0sGFKVde19hlg,tft educator,GrandMaster,260,50,23,68.49315068
liVc54NGvxjI7v26-WosvdRhyzOAkwhsYy9logNM8hPANoveopfXUjjytwjOToYlZXu4zC-D0H_xxA,RXx928c6zXjJBecYY-_6vPfHDFqS7ofL9n7lBUwtTlu1ah-e3t5gCn5MIw,Kubera99,GrandMaster,260,85,84,50.29585799
nN5alfcsOf9owy6jlIL4kAaLPsm2FwWoQ6osbvyMv7z2BPWAP6RDJyVQci52CQ2nHPLJuGzFX-D7lA,b1AC6k_Uv-85NA63-efhP36QglHKmiosAtLNx2kCNlYPwtM,내인생은 우상향,GrandMaster,259,63,53,54.31034483
HPk-Szk2nn3ewmrULcQtt4aN2xXFTjFty-bn6ooVPBoPxFxaQ4gKa6I7ImHDA1SMOFHVBsSyoo2vAw,ckHEcXV0vOh9jwm8FquHHVSQ3oeiMTulsYrPt633CLqxJw,적사스오,GrandMaster,259,37,37,50
gGA-qOthA8uMZtRFJKnAwQA33hkJGm4bYHFGYVLjqssfX1HjV0b_QO4-GiotPUzWTHw188bam-EtVA,s4QcTMkxqXba49spWBFhloVXc-COJKhIkzSM_U_lRP-c0A,운암동미남,GrandMaster,259,58,46,55.76923077
QPzvau8b1MOTKTHX4sdBlhcw3fSwLbj2bs_Iyz6BjiMBg6slbBF--AzMyh2H_qWFfsZWvXBc1Sa5ow,kMTmviJ9PuMMfsxvtitnzoL-ki4zwm0RXR7vuZBmXcKGhA,실 세,GrandMaster,259,36,24,60
q4cTAt-0Xvudg1oTq_EufmPYG9QFaLFwK6Y9lwMSaXuXrMlVU1q1sC5F_JEZlmwsFmusRDPJSlOI2g,xZmidFIswEATUMNERRZJMlHgcmeRmY7LHYhmIPoHT9eIxM8,악당 수염냥,GrandMaster,258,57,43,57
y7RzMoM1xNOOQAdnbYnJ9A9gCVkbGMFYgZsHlnu2YhUPcTw7Q4aBL1BXmzCHGFf7e9KzjsbmGhHkZg,XxJ58E385S3h6RW5V5s42dPq39tVVWkGsYNMZ_UulK0i44UdhwFqbP21SA,궁뎅크니,GrandMaster,257,27,18,60
e1gFThC4s_fGhdHZseuFhjrxeHAQaP3SHoiHFpU0cnBgUmtJV56nJ7LwxGIi47M5hwa8w-Wj1qJd8Q,3gU8Pm7vT26zbrRsx2briljRUWzV9iMCC9YZ8WIZrVqu88Q,You Kn0w What,GrandMaster,257,40,42,48.7804878
SRL87aqWXry-FDmdNZ3xknB-8hodOsKtGUkt5lIHRKmi2xgzhvE0M7elQfEebxgdmaPIKDUKIfRsRQ,8N57y9AkrqzEaJUVXG2rTFLKpeKTFrVrfL-1p9JMFl4b6Zt0,TTVBebe872,GrandMaster,256,25,14,64.1025641
a58HvgUVPSlHuaPE8Fj1kGZ5nf5Cb-M6vaxdbd4hiDXVUB8Y0SmL66wVZRzMYQf0e7SUaABRS3bpEg,EDYPI9rYuGrlrgwSIDRF_Nfq_-FE0vU79D3o4zmrgz-A0KiyOpHe4OVlXQ,khan5,GrandMaster,256,51,38,57.30337079
hDdY_N6sNhkS9EuXzWg1ms6X-ZjweUo5GGP1xB6tDVtN71NzqFnJpfw4sPAI-w8R-Y-AYiC_tJx2eA,5i2lPxj6ZoFbsA4eJ8ODrfl-a7pJ2uSuZh7hqKSZiz7z3x4,포뇨회뜨기용표창,GrandMaster,255,50,34,59.52380952
xhFSvcsgy0yyCKsQ2k3PgkIx2EiOnOLrioKnXb2Rww3VVjffKG6a1g6KHV2FpW4iyGrn539aS0HVAQ,LHnmxX-hTNtxIYGTp9kmAAnWzOE0pr4mH3ZzESjdIWRj9g,NeoKaido,GrandMaster,253,33,20,62.26415094
6FW_dOSqPju1Vzzqq5eI9PkRx5TafGJy4qouBx9DszsBGYaWWUObc0qsdhAD7RXYKHap7lUkKLmLyw,TL7zBC25IEeno-_ViQl62F9-Cycl3fOeRq-fvcd2r9ePQTN4,그어놓은선을넘어,GrandMaster,252,75,73,50.67567568
PjXFYSEVdPxjrnnVxnOAEzbwWJbVtwo27dm1KGeIgJQFjCfsfFXBp78b61-wY7VTwxj9qYb6IeM24Q,bXRyZpAiPNJzJeX48Q4fN_b665-KmXUV6g5y_wlXGzKN4A,The Sign,GrandMaster,252,99,88,52.94117647
eT7odDzMfaY9gXg2R2ZVgaCLQbc8UXWmy56uN0ulazYhHvTNEcLGgQOe8HbO5SH7VvtC94yZxoTd8g,D9chj2bOXgoYuYR5FDBGF3k9T9QLJgiK_jgK5VGVxBCx9k31amdl-pZ3Gw,조각쪼각,GrandMaster,250,74,53,58.26771654
m5Sai_UKZnuFOo6fwzDybqbUNjltllty9ApMKTjOA934JjN54vGwN2NBQmv3pYkiM_gtjg-iWRC9sw,Uzk4-0l-QikcoJNJb7O865pXnQQ-V4SbtNfKj5BcK7FUuXM,자연은 마약이다,GrandMaster,250,58,53,52.25225225
88ehXoOglcO785IMKWlcjfJfQEcxEk7L-rmbhJ1-Okeot-8hNNuWeQR68B14AFVN-c06YQsTbQmCqg,GY6FnBSCf44zrHhx1plV5xwmmSKRXjS6Z--pXF9tLr9uKCR63bRLK1PMww,낭랑18미혼섹시남,GrandMaster,249,31,15,67.39130435
iWvII2IG8jqrsypTs1dcjrrF5BUBp4-HgXpzLfqnqyTpT3pz1U6qaAcoYn1gYThz9R8f129J3NZZnA,YuLgm1BAIYfqZ3eHk6S8Sj0gCZE717UDc9KgS5ytS7zJAQ,diay,GrandMaster,249,55,37,59.7826087
r6C8lnI1L3lDRCOUt1wcVO3dTN-Fnuj-Vtw3sqpGYVdw5D7bXlj_Rud-qpms-GnMQy7rPJJyoCZ5fw,79AeQGDv_W17UKgQf2LKifDTzXOEHlv19PgLTUKA7aXsasBrKnRZ4Q2Bcg,폴카닷100만원감지구끝까지홀딩,GrandMaster,248,46,38,54.76190476
EMhoXlat83ESlVGVRxWlQJOBMTcYCD_icYpRUMqtkZkIJUqYeEngCONG72kClW_upfS_5nbdLDgqGw,VbpZmxoxqti90GV4iv1d6Qba6ZVm-_QLg4JNroNHxxXJVy4,언제나 롤체중,GrandMaster,248,42,33,56
DyCfE3lSO2J6RDi9lzaghKBUFY_9umPvUEeVl5AZzxz7Lu-mcl8i5AM4k2ga5YHzqcYTW54eFrnouA,4icQexJuteD-dz7M0rI7hD-ZXn9SV4zddjBOVKCgdrfvGQ,유 쾨,GrandMaster,247,36,33,52.17391304
_UXpivlEQaXXRO5erFFtsJ5SGjmUDgQHz_gPwOd_5Jb1_PjLuyQs4rDbMayJERqYQw-VzYls49C6gg,8YcV-4AYw-hmgEzTZGCVspjRCjjWAX4D9WJ-0Sal3fSn238,캡틴 초코,GrandMaster,247,16,6,72.72727273
gysABTTmIMMiQ0e1bijB6FJoO0gO6BaE5RqHvKR8MU2NEcdMmm8l1MzKjn3RuCA_DPmxxDIJmlBlsA,OHYoVscoxK1S93xojgLcwED1jNy5-h2hLF_y_JomhE_U1Nw,SSIGY,GrandMaster,247,61,49,55.45454545
USdxH3ZMj1bsoqHConlWAp1ELW4aQn4B0ZbvmCeNlcLnFGQFmh2Nrw_FlLXFDwk_mSnJ7SeqMh0jAw,QjUjWrMmQ9AIMvsTSrLc-SAboq-fLssSVCB_fYoIzeVF1Q,ARAMer,GrandMaster,247,85,82,50.89820359
1Ijk2NVwU4NZbW3qMGQrfGIiLZk3b2ew-ZuGQkHJV8oMEjxRMN7LvCliUOTCqPgYEO7K2Ry5r0G9BA,2GgF3Qb1G1nHHYBO7doiYhmhaoD48orzNLWmRTNCaumlog,랩동젤,GrandMaster,246,47,34,58.02469136
Ba63oSb_e5RxzEm--sKS3v9xlvfd470QcLEliQGqDNJkqDJ8JjmlgHWiRpXM5zkDl4HAqNftOma21g,siMdYBa4x3m-GJdu9lqWpH30KD62DTz7C8uIyFIklnp5Eg,Coca in Coke,GrandMaster,246,85,61,58.21917808
4IW5pGDZ6JF7j8EQhxOjBwsXPQKkrWJedSile5KYBj65sYQtCpreXJzbzgIbxh2wkj8HFH4rwK8gdw,otIqrD6vaH_IKcwsL1516VfRLiOTACWNLnR7GTDERD2rPQ,달리는 코알라,GrandMaster,244,37,22,62.71186441
NtbRlmh7B5e5NRAj_g7nUkPgRvPVgDvjCpJxW-ySF5_cFnWjDqHVckUoFbbXSRXItrjKnvJXXVa2-g,0pj4TgdHeZLghPwUS1kaLPTASXhbeOIhVJH55Dr1hJgOrqZNAVzQlS6MGg,띠꽁이,GrandMaster,243,40,31,56.33802817
FAVNcJFXS73e6Q6SjxXqJz2rygPTJbw3sc5ue_kMhuF4BRSzpdk6KXaoVnQMNrKRP_6uXTNZ_s8akw,JbjeW3aJ0J5LmONW_W2OWzIkxpL3RHASvPXsVuX2Xw5sfDE,뽀뇨뽀뇨,GrandMaster,243,40,33,54.79452055
pKBvDQj1fUIbRFidck3WYl56YVHrgFKkZ1Ru6-NRMDH06hyz2sds9W200fwJINIGkFvWxvZQSb-a-Q,pr2Wo1ve6_crS7_H4xn74N9_FOWEOpGvoRWMhzU9oLtUzsM,dj92,GrandMaster,242,36,27,57.14285714
suw-Zl4VEQsxGPcdHBKPw4ISqzpzS2HJUvfsIlRA5sIYjgApeXGvo5SxoXomLXyLwni5xpW9pvpg6Q,8sTIlW3unxrxsgsRV9bDF7HUjhNlI-ExBQYuO9wDLIJYyQ,슴여섯,GrandMaster,242,37,29,56.06060606
qnqqUBnmCz_pqAw9H5hpv5bE7X87z8Ik0P2H3M1KBrTqI-ydqh-hXjJi1kYC_0iVI0QiYqeJg0nyiQ,TyU1xsTzuWPjnwU0ri_BIU-NuZm3VuPep-IOhUw5shdGj9g,태 희 님,GrandMaster,242,49,49,50
RkBI7fh7DxcJUhA93VL_ieeOc_IPlokoYBGlioIxLtc2Fsdrg90spY_DFS9pfSM8XZgC1ZWmh8Ap7A,Pmkmn6QLgNd2LZDP5qydMRvznyES3p8HqMlwsmNjFpKKCqY,쁘리티몽,GrandMaster,242,27,13,67.5
fruVp8l2zpL6iE4z7YRhMM7GUGjNF-epLwOofD6QIg25UOEcsX85r-cPSm04ydK-J9TLbJ6PRVdcZw,R2s3k_cfMf13wZSw69WQ-PhRBrEXINhikRkyVFDvRW_93dU,맹수호야,GrandMaster,241,68,59,53.54330709
n-rkU6kT7hreetXZTzrn-Uux46IKKSqPvXFAkqJzmDtyYxEqu7V274P0ci7cCG4ZLcxBq0I2EhQiOQ,liUAssRhSSo-8Pase7lEGMS0rqDneeMjiq8s1lYaUmvJwg,Vincom,GrandMaster,241,47,43,52.22222222
bPjiZMbg0IuBUa5V2XApOVZNJYp8BCz42iyFqbfq3Jv_83sPDox5MPUW-WktkXetdQEH1_KX8HONug,KYli-exwxBXZ1wqt0BeaO57RrqIGaq_-MaRpYKVuHIRKN80se7smOG5lUA,iiiililliiilli,GrandMaster,241,82,73,52.90322581
IF1NMd-OZ3xbt5H-lbo0UdPUBOvGEMZQaTC1qb0kODudexssxEg-okFGlS_vSeNEu7tk5RLelj4QpA,LPh-hll7fEBdbiFrXkcv67pC05Oy9Ile_EusECSxnXTJk5M,남부지소,GrandMaster,241,29,18,61.70212766
35jIFgQtdqzCMhaRbBC0-a4RMnaSH61W3I0_YSUBzc6tgIzA1qT2ZRxLio2OjiJz9phZSln6HI_hGw,sdre0_aiyHGI51Zo21E0I3BKvVi5Y6ZTRNKKAdSyV8IQra0,주황핑크핑크초록,GrandMaster,241,52,29,64.19753086
CDZfcA87DNJR6RmElOyIn4eO1eakzG_x_ZLcqgJa9hjWvCy6_bubn7St7B74RyKVviozn8FUnA7wng,_sr-RP-igkP5A8xAhsCn9xkGyaHhvGKXDVdziClVa95yMcM,TAIKY,GrandMaster,241,71,60,54.19847328
9xCeN2UKROqzwX3bQTi8g88AgZs0hukx0_yKdPeMfmHlyXydWVzoEbOUYvf5ZwkA5AlWpv5h1bc_-w,mq5xGNVwilVrwG9gn0KiZPk-PFiy8mvDPnxy55wXH7cE0A,twolrd,GrandMaster,240,48,33,59.25925926
Yh3887P9kKJYMoYexd92pMZsKS90rAtaCLWPQrGtSTVcejsE_zP07_0ZOEAjn-APWEbfqp41l4LWMA,le_T9PrGa4JmYbgYwzgydKqommjMixo109-HmlumHTaMR20,나보리,GrandMaster,240,42,37,53.16455696
1wbI0-TCyTrvc9NYTCtmdOGhf9jckQPvbtKUEVaKmj1i71iCfxUAfNna2zGUK0yMZuIrLB61l2moDA,O4p9NNa1_mAhEitA20pWt1WSZGheNbG_zXiJbUgrv-k4tg,주쓰콩,GrandMaster,240,103,70,59.53757225
81r_4Mo8P4ihymxV4U_-cnQ0duqUnsqNqdanYTC45wjYRAB91SNVubKXGQRZcAp1k6xWbMHb3f3nNw,NUO7AvAjwR2Gl96ieEaO8fCxYhqHg7wmSTUGooKibQZtwCE,캉조날,GrandMaster,240,60,64,48.38709677
M5OiQfR8R-qHt4TfToiMT3Hkahbe_y41-kqBpWcBvzsH08uKiGuwYHxM-0mMImm4m3eMdVnGAhdYGA,q3AYE_zQc_lbFZ3ZRXNjceUr_fiC5D5DA8EAWShUiBk-Ng,피어싱,GrandMaster,240,29,21,58
vzd1Afq2SRheI-hXElQX5nCWldKrN6rhoKwKXYaxii0-xmjkN_adX5u3t-pYPx8ZnmZrZgREtcEAmg,5J-j4nKdE6YkXMZJG6I8wPolBjt1NSHOwXCx2ccO81EByCM,TFT Kimori,GrandMaster,239,106,104,50.47619048
